Country Name,Country Code,Indicator Clean Name,Indicator Code,Year,Value
Zambia,ZMB,Measles Immunization (%),SH.IMM.MEAS,2006,85
Zambia,ZMB,Life Expectancy (Years),SP.DYN.LE00.IN,2006,52.693
Zambia,ZMB,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2006,47454
Zambia,ZMB,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2006,0.69
Zimbabwe,ZWE,Measles Immunization (%),SH.IMM.MEAS,2006,68
Zimbabwe,ZWE,Life Expectancy (Years),SP.DYN.LE00.IN,2006,47.056
Zimbabwe,ZWE,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2006,38761
Africa Eastern and Southern,AFE,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.924957858
Africa Eastern and Southern,AFE,Measles Immunization (%),SH.IMM.MEAS,2007,70.06964249
Africa Eastern and Southern,AFE,Life Expectancy (Years),SP.DYN.LE00.IN,2007,56.48435318
Africa Eastern and Southern,AFE,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,1743261
Africa Western and Central,AFW,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,3.818976234
Africa Western and Central,AFW,Measles Immunization (%),SH.IMM.MEAS,2007,56.66363834
Africa Western and Central,AFW,Life Expectancy (Years),SP.DYN.LE00.IN,2007,53.47884206
Africa Western and Central,AFW,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,1729070
Arab World,ARB,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,3.536547896
Arab World,ARB,Measles Immunization (%),SH.IMM.MEAS,2007,83.34234762
Arab World,ARB,Life Expectancy (Years),SP.DYN.LE00.IN,2007,68.87922644
Arab World,ARB,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,451417
Caribbean small states,CSS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.464358321
Caribbean small states,CSS,Measles Immunization (%),SH.IMM.MEAS,2007,92.06287291
Caribbean small states,CSS,Life Expectancy (Years),SP.DYN.LE00.IN,2007,70.29373334
Caribbean small states,CSS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,1912
Central Europe and the Baltics,CEB,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,6.12640135
Central Europe and the Baltics,CEB,Measles Immunization (%),SH.IMM.MEAS,2007,97.56871997
Central Europe and the Baltics,CEB,Life Expectancy (Years),SP.DYN.LE00.IN,2007,74.25064872
Central Europe and the Baltics,CEB,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,9370
Early-demographic dividend,EAR,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.671637368
Early-demographic dividend,EAR,Measles Immunization (%),SH.IMM.MEAS,2007,75.86967294
Early-demographic dividend,EAR,Life Expectancy (Years),SP.DYN.LE00.IN,2007,66.76054674
Early-demographic dividend,EAR,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,4015822
East Asia & Pacific,EAS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.706262715
East Asia & Pacific,EAS,Measles Immunization (%),SH.IMM.MEAS,2007,89.64710289
East Asia & Pacific,EAS,Life Expectancy (Years),SP.DYN.LE00.IN,2007,73.89485135
East Asia & Pacific,EAS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,789455
East Asia & Pacific (excluding high income),EAP,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,3.515414428
East Asia & Pacific (excluding high income),EAP,Measles Immunization (%),SH.IMM.MEAS,2007,89.33872491
East Asia & Pacific (excluding high income),EAP,Life Expectancy (Years),SP.DYN.LE00.IN,2007,72.99375366
East Asia & Pacific (excluding high income),EAP,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,781294
East Asia & Pacific (IDA & IBRD countries),TEA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,3.515731235
East Asia & Pacific (IDA & IBRD countries),TEA,Measles Immunization (%),SH.IMM.MEAS,2007,89.22428534
East Asia & Pacific (IDA & IBRD countries),TEA,Life Expectancy (Years),SP.DYN.LE00.IN,2007,73.04503311
East Asia & Pacific (IDA & IBRD countries),TEA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,770156
Euro area,EMU,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,9.12247359
Euro area,EMU,Measles Immunization (%),SH.IMM.MEAS,2007,93.45522311
Euro area,EMU,Life Expectancy (Years),SP.DYN.LE00.IN,2007,79.88619823
Euro area,EMU,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,16525
Europe & Central Asia,ECS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,8.410642041
Europe & Central Asia,ECS,Measles Immunization (%),SH.IMM.MEAS,2007,94.64155651
Europe & Central Asia,ECS,Life Expectancy (Years),SP.DYN.LE00.IN,2007,75.00865375
Europe & Central Asia,ECS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,146494
Europe & Central Asia (excluding high income),ECA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.263263004
Europe & Central Asia (excluding high income),ECA,Measles Immunization (%),SH.IMM.MEAS,2007,95.38227256
Europe & Central Asia (excluding high income),ECA,Life Expectancy (Years),SP.DYN.LE00.IN,2007,70.55797869
Europe & Central Asia (excluding high income),ECA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,98676
Europe & Central Asia (IDA & IBRD countries),TEC,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.172444394
Europe & Central Asia (IDA & IBRD countries),TEC,Measles Immunization (%),SH.IMM.MEAS,2007,96.55841875
Europe & Central Asia (IDA & IBRD countries),TEC,Life Expectancy (Years),SP.DYN.LE00.IN,2007,70.1803432
Europe & Central Asia (IDA & IBRD countries),TEC,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,124450
European Union,EUU,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,8.887151899
European Union,EUU,Measles Immunization (%),SH.IMM.MEAS,2007,94.22377029
European Union,EUU,Life Expectancy (Years),SP.DYN.LE00.IN,2007,78.9060451
European Union,EUU,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,24361
Heavily indebted poor countries (HIPC),HPC,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.934282763
Heavily indebted poor countries (HIPC),HPC,Measles Immunization (%),SH.IMM.MEAS,2007,69.73174705
Heavily indebted poor countries (HIPC),HPC,Life Expectancy (Years),SP.DYN.LE00.IN,2007,57.24670515
Heavily indebted poor countries (HIPC),HPC,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,2397782
High income,HIC,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,10.31262919
High income,HIC,Measles Immunization (%),SH.IMM.MEAS,2007,93.65659279
High income,HIC,Life Expectancy (Years),SP.DYN.LE00.IN,2007,77.86311364
High income,HIC,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,106410
IBRD only,IBD,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.880110781
IBRD only,IBD,Measles Immunization (%),SH.IMM.MEAS,2007,83.54133909
IBRD only,IBD,Life Expectancy (Years),SP.DYN.LE00.IN,2007,70.51424507
IBRD only,IBD,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,3213301
IDA & IBRD total,IBT,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.813445842
IDA & IBRD total,IBT,Measles Immunization (%),SH.IMM.MEAS,2007,77.73464013
IDA & IBRD total,IBT,Life Expectancy (Years),SP.DYN.LE00.IN,2007,67.96700011
IDA & IBRD total,IBT,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,7659432
IDA blend,IDB,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,3.595715178
IDA blend,IDB,Measles Immunization (%),SH.IMM.MEAS,2007,56.42528606
IDA blend,IDB,Life Expectancy (Years),SP.DYN.LE00.IN,2007,58.06009061
IDA blend,IDB,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,1766556
IDA only,IDX,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.454452294
IDA only,IDX,Measles Immunization (%),SH.IMM.MEAS,2007,73.60581217
IDA only,IDX,Life Expectancy (Years),SP.DYN.LE00.IN,2007,60.73289013
IDA only,IDX,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,2679575
IDA total,IDA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.0083017
IDA total,IDA,Measles Immunization (%),SH.IMM.MEAS,2007,67.46438315
IDA total,IDA,Life Expectancy (Years),SP.DYN.LE00.IN,2007,59.79516391
IDA total,IDA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,4446131
Late-demographic dividend,LTE,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.87800862
Late-demographic dividend,LTE,Measles Immunization (%),SH.IMM.MEAS,2007,94.49806394
Late-demographic dividend,LTE,Life Expectancy (Years),SP.DYN.LE00.IN,2007,73.7749281
Late-demographic dividend,LTE,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,581987
Latin America & Caribbean,LCN,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,6.887770094
Latin America & Caribbean,LCN,Measles Immunization (%),SH.IMM.MEAS,2007,93.94412894
Latin America & Caribbean,LCN,Life Expectancy (Years),SP.DYN.LE00.IN,2007,73.05932988
Latin America & Caribbean,LCN,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,255352
Latin America & Caribbean (excluding high income),LAC,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,6.945384743
Latin America & Caribbean (excluding high income),LAC,Measles Immunization (%),SH.IMM.MEAS,2007,94.0053712
Latin America & Caribbean (excluding high income),LAC,Life Expectancy (Years),SP.DYN.LE00.IN,2007,72.77893032
Latin America & Caribbean (excluding high income),LAC,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,249003
Latin America & the Caribbean (IDA & IBRD countries),TLA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,6.833279499
Latin America & the Caribbean (IDA & IBRD countries),TLA,Measles Immunization (%),SH.IMM.MEAS,2007,93.90690578
Latin America & the Caribbean (IDA & IBRD countries),TLA,Life Expectancy (Years),SP.DYN.LE00.IN,2007,72.93377162
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,254485
Least developed countries: UN classification,LDC,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.15629673
Least developed countries: UN classification,LDC,Measles Immunization (%),SH.IMM.MEAS,2007,71.46661338
Least developed countries: UN classification,LDC,Life Expectancy (Years),SP.DYN.LE00.IN,2007,59.61399625
Least developed countries: UN classification,LDC,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,2679134
Low & middle income,LMY,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.762857298
Low & middle income,LMY,Measles Immunization (%),SH.IMM.MEAS,2007,77.3927032
Low & middle income,LMY,Life Expectancy (Years),SP.DYN.LE00.IN,2007,67.87051409
Low & middle income,LMY,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,7642367
Low income,LIC,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.174377071
Low income,LIC,Measles Immunization (%),SH.IMM.MEAS,2007,66.43751271
Low income,LIC,Life Expectancy (Years),SP.DYN.LE00.IN,2007,58.19677604
Low income,LIC,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,1602830
Lower middle income,LMC,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,3.789291631
Lower middle income,LMC,Measles Immunization (%),SH.IMM.MEAS,2007,70.61138311
Lower middle income,LMC,Life Expectancy (Years),SP.DYN.LE00.IN,2007,63.97651273
Lower middle income,LMC,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,4730290
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,3.906189343
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Measles Immunization (%),SH.IMM.MEAS,2007,75.09198717
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Life Expectancy (Years),SP.DYN.LE00.IN,2007,68.34658832
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,941156
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.253832801
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Measles Immunization (%),SH.IMM.MEAS,2007,73.85905414
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Life Expectancy (Years),SP.DYN.LE00.IN,2007,67.6503604
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,931532
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.228071731
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Measles Immunization (%),SH.IMM.MEAS,2007,73.64866707
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Life Expectancy (Years),SP.DYN.LE00.IN,2007,67.62165726
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,928457
Middle income,MIC,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.754571427
Middle income,MIC,Measles Immunization (%),SH.IMM.MEAS,2007,79.22359962
Middle income,MIC,Life Expectancy (Years),SP.DYN.LE00.IN,2007,68.78852194
Middle income,MIC,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,5744757
North America,NAC,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,14.41312301
North America,NAC,Measles Immunization (%),SH.IMM.MEAS,2007,92.15895603
North America,NAC,Life Expectancy (Years),SP.DYN.LE00.IN,2007,78.23953315
North America,NAC,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,34436
OECD members,OED,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,10.49550006
OECD members,OED,Measles Immunization (%),SH.IMM.MEAS,2007,93.58758598
OECD members,OED,Life Expectancy (Years),SP.DYN.LE00.IN,2007,78.47294548
OECD members,OED,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,162696
Other small states,OSS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.626965697
Other small states,OSS,Measles Immunization (%),SH.IMM.MEAS,2007,84.13398637
Other small states,OSS,Life Expectancy (Years),SP.DYN.LE00.IN,2007,68.16999016
Other small states,OSS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,11491
Pacific island small states,PSS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.077718913
Pacific island small states,PSS,Measles Immunization (%),SH.IMM.MEAS,2007,86.08815413
Pacific island small states,PSS,Life Expectancy (Years),SP.DYN.LE00.IN,2007,67.36683795
Pacific island small states,PSS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,1663
Post-demographic dividend,PST,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,10.78941341
Post-demographic dividend,PST,Measles Immunization (%),SH.IMM.MEAS,2007,92.87342329
Post-demographic dividend,PST,Life Expectancy (Years),SP.DYN.LE00.IN,2007,78.98051733
Post-demographic dividend,PST,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,72741
Pre-demographic dividend,PRE,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.095266563
Pre-demographic dividend,PRE,Measles Immunization (%),SH.IMM.MEAS,2007,64.20989457
Pre-demographic dividend,PRE,Life Expectancy (Years),SP.DYN.LE00.IN,2007,55.55034544
Pre-demographic dividend,PRE,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,3076872
Small states,SST,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.261784219
Small states,SST,Measles Immunization (%),SH.IMM.MEAS,2007,86.13165107
Small states,SST,Life Expectancy (Years),SP.DYN.LE00.IN,2007,68.57611184
Small states,SST,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,15066
South Asia,SAS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,3.510847635
South Asia,SAS,Measles Immunization (%),SH.IMM.MEAS,2007,72.75160706
South Asia,SAS,Life Expectancy (Years),SP.DYN.LE00.IN,2007,65.98902297
South Asia,SAS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,2109553
South Asia (IDA & IBRD),TSA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,3.510847635
South Asia (IDA & IBRD),TSA,Measles Immunization (%),SH.IMM.MEAS,2007,72.75160706
South Asia (IDA & IBRD),TSA,Life Expectancy (Years),SP.DYN.LE00.IN,2007,65.98902297
South Asia (IDA & IBRD),TSA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,2109553
Sub-Saharan Africa,SSF,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.040696767
Sub-Saharan Africa,SSF,Measles Immunization (%),SH.IMM.MEAS,2007,64.41172269
Sub-Saharan Africa,SSF,Life Expectancy (Years),SP.DYN.LE00.IN,2007,55.2628175
Sub-Saharan Africa,SSF,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,3472331
Sub-Saharan Africa (excluding high income),SSA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.041896177
Sub-Saharan Africa (excluding high income),SSA,Measles Immunization (%),SH.IMM.MEAS,2007,64.40999985
Sub-Saharan Africa (excluding high income),SSA,Life Expectancy (Years),SP.DYN.LE00.IN,2007,55.2609701
Sub-Saharan Africa (excluding high income),SSA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,3472309
Sub-Saharan Africa (IDA & IBRD countries),TSS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.040696767
Sub-Saharan Africa (IDA & IBRD countries),TSS,Measles Immunization (%),SH.IMM.MEAS,2007,64.41172269
Sub-Saharan Africa (IDA & IBRD countries),TSS,Life Expectancy (Years),SP.DYN.LE00.IN,2007,55.2628175
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,3472331
Upper middle income,UMC,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.985042845
Upper middle income,UMC,Measles Immunization (%),SH.IMM.MEAS,2007,90.75744467
Upper middle income,UMC,Life Expectancy (Years),SP.DYN.LE00.IN,2007,72.78237081
Upper middle income,UMC,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,982641
World,WLD,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,9.058770078
World,WLD,Measles Immunization (%),SH.IMM.MEAS,2007,79.19250753
World,WLD,Life Expectancy (Years),SP.DYN.LE00.IN,2007,69.80497783
World,WLD,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,7748784
Afghanistan,AFG,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,9.90467453
Afghanistan,AFG,Measles Immunization (%),SH.IMM.MEAS,2007,55
Afghanistan,AFG,Life Expectancy (Years),SP.DYN.LE00.IN,2007,58.956
Afghanistan,AFG,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,111047
Afghanistan,AFG,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2007,0.518
Albania,ALB,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.85639858
Albania,ALB,Measles Immunization (%),SH.IMM.MEAS,2007,97
Albania,ALB,Life Expectancy (Years),SP.DYN.LE00.IN,2007,77.691
Albania,ALB,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,693
Albania,ALB,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2007,4.217
Algeria,DZA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,3.62011433
Algeria,DZA,Measles Immunization (%),SH.IMM.MEAS,2007,92
Algeria,DZA,Life Expectancy (Years),SP.DYN.LE00.IN,2007,73.346
Algeria,DZA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,23262
Algeria,DZA,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2007,1.928
American Samoa,ASM,Life Expectancy (Years),SP.DYN.LE00.IN,2007,72.365
Andorra,AND,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.94078732
Andorra,AND,Measles Immunization (%),SH.IMM.MEAS,2007,94
Andorra,AND,Life Expectancy (Years),SP.DYN.LE00.IN,2007,83.632
Andorra,AND,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,4
Andorra,AND,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2007,3.419
Angola,AGO,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,2.65790844
Angola,AGO,Measles Immunization (%),SH.IMM.MEAS,2007,58
Angola,AGO,Life Expectancy (Years),SP.DYN.LE00.IN,2007,54.2
Angola,AGO,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,97615
Antigua and Barbuda,ATG,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,3.92354655
Antigua and Barbuda,ATG,Measles Immunization (%),SH.IMM.MEAS,2007,99
Antigua and Barbuda,ATG,Life Expectancy (Years),SP.DYN.LE00.IN,2007,75.72
Antigua and Barbuda,ATG,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,16
Antigua and Barbuda,ATG,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2007,3.391
Argentina,ARG,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,7.86196613
Argentina,ARG,Measles Immunization (%),SH.IMM.MEAS,2007,94
Argentina,ARG,Life Expectancy (Years),SP.DYN.LE00.IN,2007,74.783
Argentina,ARG,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,11324
Armenia,ARM,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.49814034
Armenia,ARM,Measles Immunization (%),SH.IMM.MEAS,2007,92
Armenia,ARM,Life Expectancy (Years),SP.DYN.LE00.IN,2007,72.87317073
Armenia,ARM,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,896
Armenia,ARM,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2007,5.069
Aruba,ABW,Life Expectancy (Years),SP.DYN.LE00.IN,2007,73.642
Australia,AUS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,8.0517149
Australia,AUS,Measles Immunization (%),SH.IMM.MEAS,2007,94
Australia,AUS,Life Expectancy (Years),SP.DYN.LE00.IN,2007,81.29268293
Australia,AUS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,1500
Australia,AUS,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2007,10.14
Austria,AUT,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,9.60482597
Austria,AUT,Measles Immunization (%),SH.IMM.MEAS,2007,79
Austria,AUT,Life Expectancy (Years),SP.DYN.LE00.IN,2007,80.1804878
Austria,AUT,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,356
Austria,AUT,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2007,6.425
Azerbaijan,AZE,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,1.99422264
Azerbaijan,AZE,Measles Immunization (%),SH.IMM.MEAS,2007,75
Azerbaijan,AZE,Life Expectancy (Years),SP.DYN.LE00.IN,2007,68.659
Azerbaijan,AZE,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,7237
Azerbaijan,AZE,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2007,8.137
"Bahamas, The",BHS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,4.49598694
"Bahamas, The",BHS,Measles Immunization (%),SH.IMM.MEAS,2007,96
"Bahamas, The",BHS,Life Expectancy (Years),SP.DYN.LE00.IN,2007,73.463
"Bahamas, The",BHS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,93
Bahrain,BHR,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,3.16071057
Bahrain,BHR,Measles Immunization (%),SH.IMM.MEAS,2007,99
Bahrain,BHR,Life Expectancy (Years),SP.DYN.LE00.IN,2007,76.952
Bahrain,BHR,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,175
Bangladesh,BGD,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,2.17268491
Bangladesh,BGD,Measles Immunization (%),SH.IMM.MEAS,2007,89
Bangladesh,BGD,Life Expectancy (Years),SP.DYN.LE00.IN,2007,66.458
Bangladesh,BGD,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,207984
Bangladesh,BGD,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2007,0.157
Barbados,BRB,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.36863089
Barbados,BRB,Measles Immunization (%),SH.IMM.MEAS,2007,75
Barbados,BRB,Life Expectancy (Years),SP.DYN.LE00.IN,2007,75.263
Barbados,BRB,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,50
Belarus,BLR,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,5.6917243
Belarus,BLR,Measles Immunization (%),SH.IMM.MEAS,2007,99
Belarus,BLR,Life Expectancy (Years),SP.DYN.LE00.IN,2007,70.20731707
Belarus,BLR,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2007,697
Belarus,BLR,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2007,10.01
Belgium,BEL,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2007,9.1392889
Belgium,BEL,Measles Immunization (%),SH.IMM.MEAS,2007,92
